COD CLIENTE,COD UNID,COD SERVICIO,Compañía,Cliente,Unidad,Servicio,F. Inicio,Fecha Fin,Personal_Requerido,Personal_Estimado,Personal_Real,Déficit_Superávit,% Cobertura,Estado,Registros_Totales,Registros_Duplicados,Origen_Registro,Lider Zonal,Zona,MacroZona
75979,24574,41,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SERV. ADIC. OROPESA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2025-05-04,2025-05-04,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JOSE CANAL BACA,REGION CUZCO,REGION SUR
75979,24574,41,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SERV. ADIC. OROPESA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2025-05-25,2025-05-25,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JOSE CANAL BACA,REGION CUZCO,REGION SUR
75979,24574,41,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SERV. ADIC. OROPESA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2025-05-18,2025-05-18,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JOSE CANAL BACA,REGION CUZCO,REGION SUR
75979,24574,41,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SERV. ADIC. OROPESA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2025-05-11,2025-05-11,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JOSE CANAL BACA,REGION CUZCO,REGION SUR
75979,24574,41,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SERV. ADIC. OROPESA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2025-05-01,2025-05-01,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,JOSE CANAL BACA,REGION CUZCO,REGION SUR
75979,24631,95,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SUPERMIX U.M. SAN GABRIEL,AGENTE SEGURIDAD 24 HRS L/D,2024-01-17,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,BERARDO ROMERO,REGION MOQUEGUA,OTROS
75979,26509,37,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 12 HRS DOM DÍA,2025-04-22,2099-12-31,0,0.16666666666666666,1,0.8333333333333334,600.0,Excedente,1,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
75979,26509,42,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2025-04-22,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
75979,26509,808,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 08 HRS SÁB DÍA,2025-04-22,2099-12-31,0,0.16666666666666666,0,,,Sin_Datos,0,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
76462,8952,113,J&V Resguardo S.A.C.,FENIX POWER PERU S.A.,FENIX POWER LOCAL CHILCA,OPERADOR CENTRO CONTROL 24 HRS L/D,2016-04-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,GILMER GARCIA,ZONA S5,ZONA SUR
76462,8952,165,J&V Resguardo S.A.C.,FENIX POWER PERU S.A.,FENIX POWER LOCAL CHILCA,SUPERVISOR SEGURIDAD 24 HRS L/D,2016-04-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,GILMER GARCIA,ZONA S5,ZONA SUR
76462,8952,20,J&V Resguardo S.A.C.,FENIX POWER PERU S.A.,FENIX POWER LOCAL CHILCA,AGENTE SEGURIDAD 08 HRS L/V (DÍA),2019-05-01,2099-12-31,1,1.0,0,,,Sin_Datos,0,0,Servicio_Vivo,GILMER GARCIA,ZONA S5,ZONA SUR
76462,8952,41,J&V Resguardo S.A.C.,FENIX POWER PERU S.A.,FENIX POWER LOCAL CHILCA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2020-05-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,GILMER GARCIA,ZONA S5,ZONA SUR
76626,2781,95,J&V Resguardo S.A.C.,SELVA INDUSTRIAL S.A.,SELVA INDUSTRIAL LOCAL CALLAO,AGENTE SEGURIDAD 24 HRS L/D,2024-04-04,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,JORGE NAKANO,ZONA N1,ZONA NORTE
76629,23482,F35,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,AGENTE PARKING 08 HRS L/D TARDE,2023-07-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,F36,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,AGENTE PARKING 08 HRS L/D DÍA,2023-07-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,F36,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,AGENTE PARKING 08 HRS L/D DÍA,2024-11-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,M60,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,ADMINISTRADOR PARKING 09 HRS L/D DÍA,2024-11-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,M89,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,SUPERVISOR PARKING 10 HRS L/D TARDE,2023-07-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,P60,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,OCCTV PARKING 08 HRS L/D DÍA,2024-11-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,P61,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,OCCTV PARKING 12 HRS L/D DÍA,2024-11-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23482,P62,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,OCCTV PARKING 10 HRS L/D TARDE,2024-11-01,2099-12-31,1,1.1666666666666667,1,-0.16666666666666674,85.7,Déficit,1,0,Servicio_Vivo,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY
76629,23627,F36,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA PARKING DESCANSERO,AGENTE PARKING 08 HRS L/D DÍA,2023-07-01,2099-12-31,1,1.1666666666666667,0,,,Sin_Datos,0,0,Servicio_Vivo,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY
76928,26131,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL TRUJILLO,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JAN INGA,REGION TRUJILLO,REGION NORTE
76928,26132,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL SULLANA,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JUAN CRUZ,REGION PIURA,REGION NORTE
76928,26133,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL SECHURA,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JUAN CRUZ,REGION PIURA,REGION NORTE
76928,26134,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL PIURA,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JUAN CRUZ,REGION PIURA,REGION NORTE
76928,26135,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CAHS LOCAL HIGUERETA SURCO,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,LUIS PEREZ,ZONA C8,ZONA CENTRO
76928,26136,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL LA ENCALADA SURCO,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,LUIS PEREZ,ZONA C8,ZONA CENTRO
76928,26137,896,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,INKA CASH LOCAL SUCRE PUEBLO LIBRE,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,2024-11-15,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,LUIS PEREZ,ZONA C8,ZONA CENTRO
77526,2927,113,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV UNIDAD DE PRODUCCION UCHUCCHACUA,OPERADOR CENTRO CONTROL 24 HRS L/D,2020-05-01,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,2927,165,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV UNIDAD DE PRODUCCION UCHUCCHACUA,SUPERVISOR SEGURIDAD 24 HRS L/D,2023-08-01,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,2927,41,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV UNIDAD DE PRODUCCION UCHUCCHACUA,AGENTE SEGURIDAD 12 HRS L/D DÍA,2023-08-02,2099-12-31,1,1.5,1,-0.5,66.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,2927,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV UNIDAD DE PRODUCCION UCHUCCHACUA,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2025-01-01,2099-12-31,18,27.0,28,1.0,103.7,Excedente,28,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,2972,151,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV MINA JULCANI,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),2020-05-01,2099-12-31,1,1.5,2,0.5,133.3,Excedente,2,0,Servicio_Vivo,RICHARD CONDO,REGION HUANCAVELICA,REGION CENTRO
77526,2972,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV MINA JULCANI,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2025-01-01,2099-12-31,8,12.0,12,0.0,100.0,Completo,12,0,Servicio_Vivo,RICHARD CONDO,REGION HUANCAVELICA,REGION CENTRO
77526,3051,41,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV ALMACÉN CAMPOY,AGENTE SEGURIDAD 12 HRS L/D DÍA,2020-02-17,2099-12-31,1,1.1666666666666667,2,0.8333333333333333,171.4,Excedente,2,0,Servicio_Vivo,RONNIE SIMON,ZONA C5,ZONA CENTRO
77526,3051,95,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV ALMACÉN CAMPOY,AGENTE SEGURIDAD 24 HRS L/D,2011-11-23,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,RONNIE SIMON,ZONA C5,ZONA CENTRO
77526,3052,156,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LA VICTORIA OFICINAS,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),2011-11-23,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
77526,3052,95,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LA VICTORIA OFICINAS,AGENTE SEGURIDAD 24 HRS L/D,2011-11-23,2099-12-31,4,4.666666666666667,5,0.33333333333333304,107.1,Excedente,5,0,Servicio_Vivo,WILFREDO NEIRA,ZONA C4,ZONA CENTRO
77526,3054,165,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV ORCOPAMPA,SUPERVISOR SEGURIDAD 24 HRS L/D,2020-05-01,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,3054,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV ORCOPAMPA,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2020-05-01,2099-12-31,18,27.0,27,0.0,100.0,Completo,27,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,3110,42,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV TUCSIPAMPA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2020-05-01,2099-12-31,1,1.5,1,-0.5,66.7,Déficit,1,0,Servicio_Vivo,RICHARD CONDO,REGION HUANCAVELICA,REGION CENTRO
77526,4101,95,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV OFICINA AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,2013-06-01,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,4103,106,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO TAMBOMAYO,JEFE DE GRUPO 24 HRS L/D,2024-05-05,2099-12-31,2,3.0,2,-1.0,66.7,Déficit,2,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,4103,42,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO TAMBOMAYO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2020-05-01,2099-12-31,1,1.5,1,-0.5,66.7,Déficit,1,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,4103,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO TAMBOMAYO,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2020-05-01,2099-12-31,12,18.0,19,1.0,105.6,Excedente,19,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,4103,D37,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO TAMBOMAYO,SUPERVISOR SEGURIDAD 12 HRS L/D ROTATIVO,2025-01-01,2099-12-31,1,1.5,1,-0.5,66.7,Déficit,1,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77526,4285,398,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO YUMPAG,AGENTE CONDUCTOR 24 HRS L/D,2025-03-01,2099-12-31,2,3.0,2,-1.0,66.7,Déficit,2,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,4285,42,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO YUMPAG,AGENTE SEGURIDAD 12 HRS L/D NOCHE,2023-06-08,2099-12-31,1,1.5,1,-0.5,66.7,Déficit,1,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,4285,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO YUMPAG,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2025-01-01,2099-12-31,6,9.0,9,0.0,100.0,Completo,9,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77526,4420,446,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV COORDINADOR,COORDINADOR 12 HRS L/S DIA,2013-09-01,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,4420,D20,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV COORDINADOR,ASISTENTE ADMINISTRATIVO 08 HRS L/V DÍA,2019-03-01,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,4660,389,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LAS BEGONIAS,JEFE CENTRO CONTROL 12 HRS L/S (DIA),2015-06-01,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,4660,95,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LAS BEGONIAS,AGENTE SEGURIDAD 24 HRS L/D,2014-01-15,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,4660,B07,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LAS BEGONIAS,OPERADOR CONTROL TRANSITO 24 HRS L/V (3 TURNOS) + 12 HRS SAB Y DOM DIA,2018-02-01,2099-12-31,3,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,4660,I79,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LAS BEGONIAS,OPERADOR CENTRO CONTROL 16 HRS L/J + 12 HRS VIE Y SÁB DÍA,2020-05-01,2099-12-31,0,0.6666666666666666,2,1.3333333333333335,300.0,Excedente,2,0,Servicio_Vivo,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO
77526,7141,165,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO SAN GABRIEL CHUCAPACA,SUPERVISOR SEGURIDAD 24 HRS L/D,2023-04-05,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,JUAN CARLOS LEON,REGION PUNO,REGION SUR
77526,7141,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV PROYECTO SAN GABRIEL CHUCAPACA,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2025-01-01,2099-12-31,22,33.0,33,0.0,100.0,Completo,33,0,Servicio_Vivo,JUAN CARLOS LEON,REGION PUNO,REGION SUR
77526,25056,95,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV CP TITIRE PUNO,AGENTE SEGURIDAD 24 HRS L/D,2024-03-27,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,JUAN CARLOS LEON,REGION PUNO,REGION SUR
77526,26246,96,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMB PROYECTO SAN GABRIEL BOCAMINA,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),2024-12-23,2099-12-31,2,3.0,3,0.0,100.0,Completo,3,0,Servicio_Vivo,JUAN CARLOS LEON,REGION PUNO,REGION SUR
77527,2865,95,J&V Resguardo S.A.C.,INMOBILIARIA ELENA S.A.C.,TERRENO ATE,AGENTE SEGURIDAD 24 HRS L/D,2022-01-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,JOSE SIFUENTES,ZONA C3,ZONA CENTRO
77527,2894,95,J&V Resguardo S.A.C.,INMOBILIARIA ELENA S.A.C.,ALMACÉN CHORRILLOS,AGENTE SEGURIDAD 24 HRS L/D,2024-07-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,WILMAR SALAS,ZONA S4,ZONA SUR
77662,12477,95,J&V Resguardo S.A.C.,SERVICIOS EXTERNOS S.A.C.,SERVEX LOCAL CAYMA AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,2021-01-15,2099-12-31,2,2.3333333333333335,2,-0.3333333333333335,85.7,Déficit,2,0,Servicio_Vivo,PERCY PEREZ,REGION AREQUIPA,REGION SUR
77662,12999,59,J&V Resguardo S.A.C.,SERVICIOS EXTERNOS S.A.C.,SERVEX LOCAL MAGDALENA,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,2023-09-01,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,JOSE ESCALANTE,ZONA C11,ZONA CENTRO
77667,7703,48,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,SERV. ADIC. PESQUERA DIAMANTE FLOTA CALLAO,AGENTE SEGURIDAD 12 HRS L/S DÍA,2024-10-24,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18966,48,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA CALLAO,AGENTE SEGURIDAD 12 HRS L/S DÍA,2024-01-08,2099-12-31,1,1.0,1,0.0,100.0,Completo,1,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18966,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA CALLAO,AGENTE SEGURIDAD 24 HRS L/D,2025-01-01,2099-12-31,2,2.3333333333333335,14,11.666666666666666,600.0,Excedente,14,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18966,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA CALLAO,AGENTE SEGURIDAD 24 HRS L/D,2020-10-01,2099-12-31,8,9.333333333333334,14,4.666666666666666,150.0,Excedente,14,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18966,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA CALLAO,AGENTE SEGURIDAD 24 HRS L/D,2024-11-01,2099-12-31,2,2.3333333333333335,14,11.666666666666666,600.0,Excedente,14,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18967,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE VARADERO,AGENTE SEGURIDAD 24 HRS L/D,2020-10-01,2099-12-31,6,7.0,8,1.0,114.3,Excedente,8,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18968,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE MUELLE,AGENTE SEGURIDAD 24 HRS L/D,2020-10-01,2099-12-31,6,7.0,9,2.0,128.6,Excedente,9,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18969,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE REDES,AGENTE SEGURIDAD 24 HRS L/D,2020-10-01,2099-12-31,2,2.3333333333333335,3,0.6666666666666665,128.6,Excedente,3,0,Servicio_Vivo,BRADDI CUEVA,ZONA N6,ZONA NORTE
77667,18970,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA SUPE,AGENTE SEGURIDAD 24 HRS L/D,2023-10-20,2099-12-31,2,2.3333333333333335,11,8.666666666666666,471.4,Excedente,11,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77667,18970,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA SUPE,AGENTE SEGURIDAD 24 HRS L/D,2020-10-01,2099-12-31,4,4.666666666666667,11,6.333333333333333,235.7,Excedente,11,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
77667,18970,95,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA SUPE,AGENTE SEGURIDAD 24 HRS L/D,2024-04-01,2099-12-31,2,2.3333333333333335,11,8.666666666666666,471.4,Excedente,11,0,Servicio_Vivo,JORGE ANTON,REGION HUACHO,REGION NORTE
