Cliente_Key,COD UNID,COD SERVICIO,Personal_Real,Cliente_Nombre,Cliente_Key_right,Unidad,Servicio,Personal_Estimado,Cliente_Nombre_right,Cliente,Estado
7409,3420,165,2,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,7409,3420,165,2.3333333333333335,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,FALTA
,,,0,,9463,18824, 16,1.1666666666666667,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
71436,9696,462,1,ALICORP SAA,71436,9696,462,1.0,ALICORP SAA,ALICORP SAA,EXACTO
,,,0,,81865,24986, 95,2.3333333333333335,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SIN_DATOS
,,,0,,64608,26441, 95,2.3333333333333335,DIVECENTER S.A.C.,DIVECENTER S.A.C.,SIN_DATOS
9463,21237,165,3,BANCO INTERNACIONAL DEL PERU-INTERBANK,9463,21237,165,2.3333333333333335,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SOBRECARGA
71436,9696,106,2,ALICORP SAA,71436,9696,106,2.3333333333333335,ALICORP SAA,ALICORP SAA,FALTA
,,,0,,64608,24406, 95,2.3333333333333335,DIVECENTER S.A.C.,DIVECENTER S.A.C.,SIN_DATOS
,,,0,,59493,9527, 95,11.666666666666668,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SIN_DATOS
,,,0,,8795,3178, 95,2.3333333333333335,ELECTRO DUNAS S.A.A.,ELECTRO DUNAS S.A.A.,SIN_DATOS
,,,0,,8386,13959, 95,4.666666666666667,A W FABER CASTELL PERUANA S A,A W FABER CASTELL PERUANA S A,SIN_DATOS
85762,21651,K25,2,GSP SERVICIOS GENERALES S.A.C.,85762,21651,K25,2.0,GSP SERVICIOS GENERALES S.A.C.,GSP SERVICIOS GENERALES S.A.C.,EXACTO
,,,0,,112043,10884,F36,7.0,MALL PLAZA PERÚ S.A.,MALL PLAZA PERÚ S.A.,SIN_DATOS
,,,0,,24382,615, 95,4.666666666666667,SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. Ó SUPEMSA,SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. Ó SUPEMSA,SIN_DATOS
,,,0,,8330,23878, 95,2.3333333333333335,SAN FERNANDO S.A.,SAN FERNANDO S.A.,SIN_DATOS
72554,4461,113,3,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,72554,4461,113,2.3333333333333335,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,SOBRECARGA
,,,0,,111643,18406, 48,1.0,INVERSIONES NUEVA METROPOLI S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,SIN_DATOS
117232,11010,971,3,COMPAÑIA MINERA ANTAPACCAY S.A.,117232,11010,971,6.0,COMPAÑIA MINERA ANTAPACCAY S.A.,COMPAÑIA MINERA ANTAPACCAY S.A.,FALTA
,,,0,,22801,23037,040,2.3333333333333335,CORPORACION ACEROS AREQUIPA S.A.,CORPORACION ACEROS AREQUIPA S.A.,SIN_DATOS
55985,19623,H28,8,UNIMAR S A,55985,19623,H28,8.166666666666666,UNIMAR S A,UNIMAR S A,FALTA
,,,0,,165146,23620, 95,2.3333333333333335,BACKUS CORPORATIVO S.A.C.,BACKUS CORPORATIVO S.A.C.,SIN_DATOS
,,,0,,56913,19730, 41,1.1666666666666667,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,SIN_DATOS
75604,3350,398,2,EXSA S A,75604,3350,398,2.3333333333333335,EXSA S A,EXSA S A,FALTA
,,,0,,116220,20381, 95,4.666666666666667,CONCENTRIX BPO CONSULTING PERU SOCIEDAD ANONIMA CE,CONCENTRIX BPO CONSULTING PERU SOCIEDAD ANONIMA CE,SIN_DATOS
,,,0,,55024,21159, 95,4.666666666666667,DP WORLD LOGISTICS S.R.L.,DP WORLD LOGISTICS S.R.L.,SIN_DATOS
,,,0,,69471,2006, 53,1.0,EPSON PERU S.A,EPSON PERU S.A,SIN_DATOS
59493,24609,P03,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,24609,P03,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
8330,23927,155,1,SAN FERNANDO S.A.,8330,23927,155,1.0,SAN FERNANDO S.A.,SAN FERNANDO S.A.,EXACTO
,,,0,,22801,23037, 95,11.333333333333334,CORPORACION ACEROS AREQUIPA S.A.,CORPORACION ACEROS AREQUIPA S.A.,SIN_DATOS
134403,20428,B42,1,INTRADEVCO INDUSTRIAL S.A.,134403,20428,B42,1.0,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO INDUSTRIAL S.A.,EXACTO
106877,25745,351,1,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,106877,25745,351,1.0,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,EXACTO
7592,10950,F97,9,COMPAÑIA MINERA ANTAMINA S.A.,7592,10950,F97,21.0,COMPAÑIA MINERA ANTAMINA S.A.,COMPAÑIA MINERA ANTAMINA S.A.,FALTA
,,,0,,142031,25694,080,1.1538461538461537,"PATRIMONIO EN FIDEICOMISO - D. LEG. NO. 861, TITUL","PATRIMONIO EN FIDEICOMISO - D. LEG. NO. 861, TITUL",SIN_DATOS
,,,0,,54554,4546, 82,1.0,PROFUTURO AFP,PROFUTURO AFP,SIN_DATOS
,,,0,,24546,18080, 95,4.666666666666667,TRUPAL S.A.,TRUPAL S.A.,SIN_DATOS
55985,19623,J66,2,UNIMAR S A,55985,19623,J66,2.3333333333333335,UNIMAR S A,UNIMAR S A,FALTA
,,,0,,9416,2655, 16,1.1666666666666667,URBANIZADORA JARDIN S A,URBANIZADORA JARDIN S A,SIN_DATOS
,,,0,,133200,15145, 20,1.0,LINDE PERU S.R.L.,LINDE PERU S.R.L.,SIN_DATOS
,,,0,,70588,7470, 41,3.5,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,SIN_DATOS
,,,0,,24546,25223, 95,2.3333333333333335,TRUPAL S.A.,TRUPAL S.A.,SIN_DATOS
,,,0,,120215,12476, 26,1.0,KALLPA GENERACION S.A.,KALLPA GENERACION S.A.,SIN_DATOS
,,,0,,23649,25788, 95,4.666666666666667,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,SIN_DATOS
,,,0,,89419,20275, 95,2.3333333333333335,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
75608,2670,165,2,TECNOLOGICA DE ALIMENTOS S.A.,75608,2670,165,2.3333333333333335,TECNOLOGICA DE ALIMENTOS S.A.,TECNOLOGICA DE ALIMENTOS S.A.,FALTA
,,,0,,62007,22379,037,1.0,CONTRANS S.A.C.,CONTRANS S.A.C.,SIN_DATOS
,,,0,,7006,16473, 95,2.3333333333333335,REPSOL COMERCIAL SAC,REPSOL COMERCIAL SAC,SIN_DATOS
56913,19725,113,2,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,56913,19725,113,2.3333333333333335,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,FALTA
,,,0,,111548,26486, 95,2.3333333333333335,CENTENARIO DESARROLLO URBANO S.A.C,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
,,,0,,82747,3370, 48,1.0,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
99378,26599,D85,1,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAGA - DECRETO LEG,99378,26599,D85,1.0,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAG,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAGA - DECRETO LEG,EXACTO
66965,22932,372,1,UNIVERSIDAD DE PIURA,66965,22932,372,1.0,UNIVERSIDAD DE PIURA,UNIVERSIDAD DE PIURA,EXACTO
141305,18939,Q92,1,PROMOTORA MIRAFLORES S.A.C.,141305,18939,Q92,1.0,PROMOTORA MIRAFLORES S.A.C.,PROMOTORA MIRAFLORES S.A.C.,EXACTO
,,,0,,70588,17423, 41,1.1666666666666667,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,SIN_DATOS
24549,9066,Q15,3,LIMA AIRPORT PARTNERS S.R.L.,24549,9066,Q15,11.666666666666666,LIMA AIRPORT PARTNERS S.R.L.,LIMA AIRPORT PARTNERS S.R.L.,FALTA
,,,0,,85536,20947,I95,1.1666666666666667,ASOCIACION PERUANO JAPONESA,ASOCIACION PERUANO JAPONESA,SIN_DATOS
,,,0,,119276,11666, 27,1.0,BANCO INTERAMERICANO DE DESARROLLO,BANCO INTERAMERICANO DE DESARROLLO,SIN_DATOS
,,,0,,168296,23940, 95,3.0,EMBAJADA DE LA REP. FEDERAL DE ALEMANIA,EMBAJADA DE LA REP. FEDERAL DE ALEMANIA,SIN_DATOS
,,,0,,152774,21738, 95,2.3333333333333335,INMOBILIARIA GI1 S.A.C.,INMOBILIARIA GI1 S.A.C.,SIN_DATOS
59493,17660,G02,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17660,G02,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
,,,0,,63394,15431, 16,1.1666666666666667,ADIDAS PERU S.A.C,ADIDAS PERU S.A.C,SIN_DATOS
,,,0,,176426,24670, 48,1.0,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,INVERSIONES MARITIMAS UNIVERSALES DEPOSITOS S.A.,SIN_DATOS
,,,0,,7006,16468, 42,1.1666666666666667,REPSOL COMERCIAL SAC,REPSOL COMERCIAL SAC,SIN_DATOS
,,,0,,22995,728, 42,1.1666666666666667,RACIONALIZACION EMPRESARIAL SA,RACIONALIZACION EMPRESARIAL SA,SIN_DATOS
105587,25656,O88,1,UNIVERSIDAD DE LIMA,105587,25656,O88,1.0,UNIVERSIDAD DE LIMA,UNIVERSIDAD DE LIMA,EXACTO
,,,0,,68514,20399, 30,5.833333333333334,G.W. YICHANG & CIA S.A.,G.W. YICHANG & CIA S.A.,SIN_DATOS
,,,0,,77526,4101, 95,2.3333333333333335,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,SIN_DATOS
62594,8891,I46,3,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",62594,8891,I46,3.0,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER","SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",EXACTO
107998,17603,242,1,CORPORACION PRIMAX S.A.,107998,17603,242,1.0,CORPORACION PRIMAX S.A.,CORPORACION PRIMAX S.A.,EXACTO
76629,23482,P61,1,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADING S.A.C.,76629,23482,P61,1.1666666666666667,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADING S.A.C.,FALTA
,,,0,,137896,17595, 95,2.3333333333333335,GRUPO ART S.A.C.,GRUPO ART S.A.C.,SIN_DATOS
8601,8306,A73,3,SOCIEDAD MINERA EL BROCAL S.A.A.,8601,8306,A73,3.0,SOCIEDAD MINERA EL BROCAL S.A.A.,SOCIEDAD MINERA EL BROCAL S.A.A.,EXACTO
,,,0,,126600,13470, 95,4.666666666666667,MINERA COLQUISIRI S.A.,MINERA COLQUISIRI S.A.,SIN_DATOS
,,,0,,114371,25721, 95,2.3333333333333335,NUESTRA SENORA DEL SAGRADO CORAZON,NUESTRA SENORA DEL SAGRADO CORAZON,SIN_DATOS
59493,17635,101,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17635,101,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,EXACTO
,,,0,,95506,16896, 95,28.0,NATUCULTURA S.A,NATUCULTURA S.A,SIN_DATOS
,,,0,,82747,3363, 48,1.0,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS SOCIEDAD ANÓNIMA,SIN_DATOS
,,,0,,63394,16331,305,1.1666666666666667,ADIDAS PERU S.A.C,ADIDAS PERU S.A.C,SIN_DATOS
89419,20261,394,5,PLUZ ENERGÍA PERÚ S.A.A.,89419,20261,394,4.666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,SOBRECARGA
,,,0,,63696,1546, 95,2.3333333333333335,REYMOSA S.A.,REYMOSA S.A.,SIN_DATOS
,,,0,,153728,21873, 95,2.3333333333333335,SUMINISTROS FERMAR S.A.C.,SUMINISTROS FERMAR S.A.C.,SIN_DATOS
,,,0,,66965,22932, 18,1.0,UNIVERSIDAD DE PIURA,UNIVERSIDAD DE PIURA,SIN_DATOS
,,,0,,11883,25087, 29,1.0,BANCO INTERAMERICANO DE FINANZAS,BANCO INTERAMERICANO DE FINANZAS,SIN_DATOS
,,,0,,60776,25637, 26,1.0,HERMES TRANSPORTES BLINDADOS  S A,HERMES TRANSPORTES BLINDADOS  S A,SIN_DATOS
55081,25543,L77,2,MAERSK LOGISTICS & SERVICES PERU S.A.,55081,25543,L77,2.0,MAERSK LOGISTICS & SERVICES PERU S.A.,MAERSK LOGISTICS & SERVICES PERU S.A.,EXACTO
,,,0,,93918,12498, 95,4.666666666666667,CONSORCIO TRANSMANTARO S.A.,CONSORCIO TRANSMANTARO S.A.,SIN_DATOS
,,,0,,69289,19527,080,1.1538461538461537,MINSUR S. A.,MINSUR S. A.,SIN_DATOS
,,,0,,89419,20309, 95,2.3333333333333335,PLUZ ENERGÍA PERÚ S.A.A.,PLUZ ENERGÍA PERÚ S.A.A.,SIN_DATOS
,,,0,,56951,1348, 59,1.0,EMPRESA SIDERURGICA DEL PERU S.A.A.,EMPRESA SIDERURGICA DEL PERU S.A.A.,SIN_DATOS
62594,19574,709,58,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",62594,19574,709,75.0,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER","SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",FALTA
,,,0,,70588,13235, 42,1.1666666666666667,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,SIN_DATOS
,,,0,,124172,14228, 59,1.0,PROMOTORA GENESIS S.A.C.,PROMOTORA GENESIS S.A.C.,SIN_DATOS
,,,0,,56913,19728, 95,9.333333333333334,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,SIN_DATOS
91529,16112,F35,2,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,91529,16112,F35,1.1666666666666667,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,SOBRECARGA
,,,0,,24546,7248,005,1.1666666666666667,TRUPAL S.A.,TRUPAL S.A.,SIN_DATOS
,,,0,,143729,19745, 41,2.3333333333333335,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,SIN_DATOS
75608,2680,605,1,TECNOLOGICA DE ALIMENTOS S.A.,75608,2680,605,1.5,TECNOLOGICA DE ALIMENTOS S.A.,TECNOLOGICA DE ALIMENTOS S.A.,FALTA
78042,8404,530,16,APM TERMINALS CALLAO SOCIEDAD ANONIMA,78042,8404,530,15.0,APM TERMINALS CALLAO SOCIEDAD ANONIMA,APM TERMINALS CALLAO SOCIEDAD ANONIMA,SOBRECARGA
112603,10144,885,1,"HOLDER MERINO DE ONRUBIA, TERESA MANUELA",112603,10144,885,1.1666666666666667,"HOLDER MERINO DE ONRUBIA, TERESA MANUELA","HOLDER MERINO DE ONRUBIA, TERESA MANUELA",FALTA
,,,0,,104278,8788, 95,2.3333333333333335,METROCOLOR S.A.,METROCOLOR S.A.,SIN_DATOS
113623,10311,106,3,COMPANIA MINERA ARES S.A.C.,113623,10311,106,3.0,COMPANIA MINERA ARES S.A.C.,COMPANIA MINERA ARES S.A.C.,EXACTO
,,,0,,147836,21398, 42,1.1666666666666667,COCORICO S A,COCORICO S A,SIN_DATOS
,,,0,,90912,5059, 95,4.666666666666667,RED DE ENERGIA DEL PERU SA,RED DE ENERGIA DEL PERU SA,SIN_DATOS
,,,0,,98665,7863, 95,7.0,METSO PERU S.A.,METSO PERU S.A.,SIN_DATOS
75608,2665,460,7,TECNOLOGICA DE ALIMENTOS S.A.,75608,2665,460,7.0,TECNOLOGICA DE ALIMENTOS S.A.,TECNOLOGICA DE ALIMENTOS S.A.,EXACTO
91529,16112,F36,2,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,91529,16112,F36,2.3333333333333335,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,HIPERMERCADOS TOTTUS ORIENTE S.A.C.,FALTA
54550,25947,F35,1,HIPERMERCADOS TOTTUS S.A.,54550,25947,F35,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS S.A.,FALTA
,,,0,,124672,26468, 95,2.3333333333333335,GRIO S.A.,GRIO S.A.,SIN_DATOS
,,,0,,70588,7470, 16,1.1666666666666667,REAL PLAZA S.R.L.,REAL PLAZA S.R.L.,SIN_DATOS
,,,0,,161437,26653, 37,0.16666666666666666,CONAFOVICER,CONAFOVICER,SIN_DATOS
,,,0,,107120,9273, 95,2.3333333333333335,NEWREST INFLIGHT PERU S.A.C.,NEWREST INFLIGHT PERU S.A.C.,SIN_DATOS
12526,20141,I53,2,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,12526,20141,I53,1.5,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,SOBRECARGA
,,,0,,7034,13549, 41,1.1666666666666667,INVERSIONES NACIONALES DE TURISMO S.A.,INVERSIONES NACIONALES DE TURISMO S.A.,SIN_DATOS
85170,19695,113,3,CERVECERIA SAN JUAN S.A.,85170,19695,113,2.3333333333333335,CERVECERIA SAN JUAN S.A.,CERVECERIA SAN JUAN S.A.,SOBRECARGA
108413,9636,J38,2,PLUSPETROL PERU CORPORATION S.A.,108413,9636,J38,2.3333333333333335,PLUSPETROL PERU CORPORATION S.A.,PLUSPETROL PERU CORPORATION S.A.,FALTA
,,,0,,103248,25702,776,1.1666666666666667,PASTIPAN SOCIEDAD ANONIMA CERRADA,PASTIPAN SOCIEDAD ANONIMA CERRADA,SIN_DATOS
,,,0,,9463,26648, 42,2.3333333333333335,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SIN_DATOS
87857,18965,394,2,SOFTYS PERU S.A.C.,87857,18965,394,2.3333333333333335,SOFTYS PERU S.A.C.,SOFTYS PERU S.A.C.,FALTA
102591,8355,100,1,UNIVERSIDAD PRIVADA DEL NORTE SAC,102591,8355,100,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UNIVERSIDAD PRIVADA DEL NORTE SAC,EXACTO
,,,0,,62007,22378, 42,1.1666666666666667,CONTRANS S.A.C.,CONTRANS S.A.C.,SIN_DATOS
,,,0,,222706,26454, 27,1.0,ASOCIACION PROMOTORA EDUCATIVA MARI BLANCA GREGORI,ASOCIACION PROMOTORA EDUCATIVA MARI BLANCA GREGORI,SIN_DATOS
,,,0,,8330,23882, 95,2.3333333333333335,SAN FERNANDO S.A.,SAN FERNANDO S.A.,SIN_DATOS
54550,25970,L58,1,HIPERMERCADOS TOTTUS S.A.,54550,25970,L58,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS S.A.,FALTA
,,,0,,98235,7596, 95,2.3333333333333335,CLI GESTIONES ADUANERAS S.A.,CLI GESTIONES ADUANERAS S.A.,SIN_DATOS
62594,20171,452,1,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",62594,20171,452,1.5,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER","SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",FALTA
134403,15736,607,1,INTRADEVCO INDUSTRIAL S.A.,134403,15736,607,1.0,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO INDUSTRIAL S.A.,EXACTO
,,,0,,69289,26668, 95,54.0,MINSUR S. A.,MINSUR S. A.,SIN_DATOS
,,,0,,69289,26666, 95,7.0,MINSUR S. A.,MINSUR S. A.,SIN_DATOS
,,,0,,75598,13594, 59,1.0,"CENTRO PERUANO DE AUDICION, LENGUAJE Y APRENDIZAJE","CENTRO PERUANO DE AUDICION, LENGUAJE Y APRENDIZAJE",SIN_DATOS
,,,0,,71146,2608, 48,1.0,INMUEBLES LIMATAMBO S.A.,INMUEBLES LIMATAMBO S.A.,SIN_DATOS
84886,26651,626,2,ASOCIACION URBANIZACION COUNTRY CLUB DE VILLA Y LOTIZACIONES LA E,84886,26651,626,2.3333333333333335,ASOCIACION URBANIZACION COUNTRY CLUB DE VILLA Y LO,ASOCIACION URBANIZACION COUNTRY CLUB DE VILLA Y LOTIZACIONES LA E,FALTA
23251,79,167,2,BRAEDT S.A. Ó BRSA,23251,79,167,2.0,BRAEDT S.A. Ó BRSA,BRAEDT S.A. Ó BRSA,EXACTO
,,,0,,56212,22638, 41,1.1666666666666667,INTERSEGURO COMPAÑIA DE SEGUROS S.A.,INTERSEGURO COMPAÑIA DE SEGUROS S.A.,SIN_DATOS
59077,1279,152,2,CLINICA INTERNACIONAL S A,59077,1279,152,1.1666666666666667,CLINICA INTERNACIONAL S A,CLINICA INTERNACIONAL S A,SOBRECARGA
,,,0,,8623,23434, 48,1.0,PRIMA AFP S.A.,PRIMA AFP S.A.,SIN_DATOS
,,,0,,108201,14906, 95,4.666666666666667,TERMINAL INTERNACIONAL DEL SUR S.A.,TERMINAL INTERNACIONAL DEL SUR S.A.,SIN_DATOS
,,,0,,55024,21151, 48,1.0,DP WORLD LOGISTICS S.R.L.,DP WORLD LOGISTICS S.R.L.,SIN_DATOS
,,,0,,23418,25493,507,1.1666666666666667,IMPALA TERMINALS PERU S.A.C.,IMPALA TERMINALS PERU S.A.C.,SIN_DATOS
71436,14023,156,1,ALICORP SAA,71436,14023,156,1.0,ALICORP SAA,ALICORP SAA,EXACTO
,,,0,,55985,19624, 95,7.0,UNIMAR S A,UNIMAR S A,SIN_DATOS
,,,0,,56948,1465, 42,7.0,AEROPUERTOS DEL PERU S.A.,AEROPUERTOS DEL PERU S.A.,SIN_DATOS
,,,0,,129915,26016, 95,2.3333333333333335,FONDO DE INVERSIONES DIVERSIFICADAS SOCIEDAD ANONI,FONDO DE INVERSIONES DIVERSIFICADAS SOCIEDAD ANONI,SIN_DATOS
,,,0,,141493,19323, 48,1.0,IN GROUP CONSULTORIA E INVERSIONES S.A.C.,IN GROUP CONSULTORIA E INVERSIONES S.A.C.,SIN_DATOS
,,,0,,23514,95, 95,2.3333333333333335,EMBAJADA DE FRANCIA,EMBAJADA DE FRANCIA,SIN_DATOS
,,,0,,106877,25745, 95,28.0,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,SIN_DATOS
,,,0,,8330,23873, 42,1.1666666666666667,SAN FERNANDO S.A.,SAN FERNANDO S.A.,SIN_DATOS
163392,24874,151,1,CONSORCIO INTI PUNKU,163392,24874,151,1.1666666666666667,CONSORCIO INTI PUNKU,CONSORCIO INTI PUNKU,FALTA
,,,0,,111548,9912, 95,2.3333333333333335,CENTENARIO DESARROLLO URBANO S.A.C,CENTENARIO DESARROLLO URBANO S.A.C,SIN_DATOS
,,,0,,23019,735, 95,2.3333333333333335,SANTILLANA SA,SANTILLANA SA,SIN_DATOS
54550,23333,F35,3,HIPERMERCADOS TOTTUS S.A.,54550,23333,F35,2.3333333333333335,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS S.A.,SOBRECARGA
,,,0,,8795,3185, 95,2.3333333333333335,ELECTRO DUNAS S.A.A.,ELECTRO DUNAS S.A.A.,SIN_DATOS
59493,17668,460,4,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,59493,17668,460,3.5,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SOBRECARGA
9463,22063,K55,5,BANCO INTERNACIONAL DEL PERU-INTERBANK,9463,22063,K55,4.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,BANCO INTERNACIONAL DEL PERU-INTERBANK,SOBRECARGA
22776,301,165,2,CAL & CEMENTO SUR S.A.,22776,301,165,2.3333333333333335,CAL & CEMENTO SUR S.A.,CAL & CEMENTO SUR S.A.,FALTA
,,,0,,134103,25666, 95,2.3333333333333335,MINERA BOROO MISQUICHILCA S.A.,MINERA BOROO MISQUICHILCA S.A.,SIN_DATOS
,,,0,,168941,24418, 95,2.3333333333333335,COMERCIAL ANDINA INDUSTRIAL S.A.C,COMERCIAL ANDINA INDUSTRIAL S.A.C,SIN_DATOS
,,,0,,191862,25522,028,2.3333333333333335,NAVIMAX S.A.,NAVIMAX S.A.,SIN_DATOS
,,,0,,90912,5052, 95,2.3333333333333335,RED DE ENERGIA DEL PERU SA,RED DE ENERGIA DEL PERU SA,SIN_DATOS
,,,0,,205725,26014,080,1.1538461538461537,GPS MANAGEMENT DEL PERU S.A.C.,GPS MANAGEMENT DEL PERU S.A.C.,SIN_DATOS
,,,0,,133892,26574, 95,2.3333333333333335,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,SIN_DATOS
,,,0,,56540,1041, 95,4.666666666666667,PACCU S A,PACCU S A,SIN_DATOS
,,,0,,108413,19337, 95,2.3333333333333335,PLUSPETROL PERU CORPORATION S.A.,PLUSPETROL PERU CORPORATION S.A.,SIN_DATOS
,,,0,,23444,465, 95,2.3333333333333335,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,SIN_DATOS
,,,0,,72263,3396, 16,1.1666666666666667,INVERSIONES SAN BORJA S A,INVERSIONES SAN BORJA S A,SIN_DATOS
,,,0,,153728,21919, 95,2.3333333333333335,SUMINISTROS FERMAR S.A.C.,SUMINISTROS FERMAR S.A.C.,SIN_DATOS
,,,0,,67887,25862, 95,2.3333333333333335,TRANSALTISA S.A.,TRANSALTISA S.A.,SIN_DATOS
,,,0,,75979,17555, 16,1.1666666666666667,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,SIN_DATOS
